restaurant,tag,url,review
샤로스톤,"스테이크,립",58052182,"['4.54', '190']"
공집합,바(BAR),1481769191,['51']
우부래도,베이커리,1775138832,"['4.47', '999']"
우야호,한식,1636857457,['22']
마루스시,"초밥,롤",31842610,"['4.46', '471']"
웰컴,와인,1782258423,"['4.58', '426']"
준호네즉석떡볶이,떡볶이,37370414,"['4.41', '162']"
광어삼촌,생선회,38291149,"['4.37', '375']"
속초항속초물회,생선회,20259524,"['4.3', '228']"
브레드덕,베이커리,38009046,"['4.44', '999']"
테이킷스시,"초밥,롤",1257272721,"['4.72', '270']"
오갈미,"카페,디저트",1297171831,"['4.73', '136']"
모두뼈다귀감자탕 상도점,감자탕,1245909137,"['4.43', '856']"
신정닭발 성대시장점,닭발,35881569,"['4.4', '435']"
스타벅스 신대방삼거리역점,카페,1831283871,"['4.45', '999']"
농실가,"육류,고기요리",1714423651,"['4.36', '999']"
펍캐리온,양식,1577129726,"['4.69', '167']"
앞마당커피,카페,1654376543,['313']
태능솔밭갈비,"육류,고기요리",18706549,"['4.37', '398']"
명동칼국수 장승배기점,"칼국수,만두",1180288962,"['4.33', '301']"
초밥이야기 숭실대본점,"초밥,롤",1868870724,"['4.33', '270']"
투디카페,"카페,디저트",1189392976,"['186', '1']"
고향팥칼국수,"칼국수,만두",32386850,"['4.24', '202']"
7번가피자 상도점,피자,1893459164,['139']
낙지한마리수제비상도,한식,18756024,"['4.31', '999']"
오요케이크,케이크전문,1720641681,['57']
펠어커피 상도점,카페,1186494056,"['4.66', '523']"
정묘당1987,중식당,1568165055,"['4.34', '459']"
카페숨,"카페,디저트",19026231,"['4.34', '186']"
청년다방 숭실대점,분식,37471453,"['4.49', '520']"
조개먹게,"해물,생선요리",1462015173,['21']
가춘,베이커리,1123429741,"['4.57', '827']"
상도면옥,냉면,37648658,"['4.32', '999']"
쑝쑝돈까스 숭실대점,돈가스,1486571100,['106']
중대양곱창,"곱창,막창,양",18707049,"['4.29', '307']"
함지박,한식,20876679,"['4.44', '405']"
족발슈퍼 서울상도점,"족발,보쌈",19763907,"['4.08', '308']"
갓포탄,일식당,1906928696,"['4.54', '152']"
명동국수,국수,1414429133,"['4.48', '776']"
도담죽,죽,1886955563,"['4.61', '95']"
콩심 서울 신대방점,국밥,37638109,"['4.35', '999']"
우리할매떡볶이 상도점,분식,1254242443,"['4.43', '579']"
효은옥 상도점,국밥,1851354209,"['4.65', '245']"
호랑이술상,"맥주,호프",1777756250,"['4.41', '122']"
서브젝트 커피,"카페,디저트",1173935661,['80']
투썸플레이스 신대방삼거리점,카페,1477124269,"['4.44', '999']"
