restaurant,tag,url,review,len,rating,count
나무젓가락,"우동,소바",1460717574,"['4.48', '904']",2,4.48,904.0
부농정육식당,"육류,고기요리",37532299,['726'],1,,726.0
쥬뗑뷔뜨,베이커리,1066945852,"['4.56', '938']",2,4.56,938.0
오향가,중식당,19500744,"['4.44', '999']",2,4.44,999.0
목포명가 율현본점,생선회,1844889084,"['4.4', '718']",2,4.4,718.0
단미그린비,한식,36399035,['574'],1,,574.0
피자리움,피자,1654250219,"['4.56', '677']",2,4.56,677.0
은곡빵집,베이커리,1763108623,"['4.4', '729']",2,4.4,729.0
THE374,"스파게티,파스타전문",36369383,"['4.42', '456']",2,4.42,456.0
추오정남원추어탕 수서점,추어탕,33666668,"['4.42', '999']",2,4.42,999.0
190160 일구공일육공,요리주점,1638623367,['97'],1,,97.0
오세안 양갈비 세곡점,"육류,고기요리",1745869652,"['4.46', '216']",2,4.46,216.0
카페 두레브 세곡점,카페,35966453,"['4.43', '615']",2,4.43,615.0
플랩잭팬트리 수서점,브런치,155398829,['302'],1,,302.0
교수마을 초원복집,복어요리,37793276,"['4.25', '271']",2,4.25,271.0
홍팥집 세곡점,"카페,디저트",1292912021,"['4.48', '977']",2,4.48,977.0
형제왕족발보쌈,"족발,보쌈",35346989,"['4.36', '486']",2,4.36,486.0
디저트포레,카페,1525013335,['216'],1,,216.0
키와미,일본식라면,36543303,"['4.26', '446']",2,4.26,446.0
만강 수서점,한식,1260055431,"['4.2', '248']",2,4.2,248.0
목포명가 세곡점,생선회,1073822067,['199'],1,,199.0
알버트,이탈리아음식,1003917261,['178'],1,,178.0
내가국수다,국수,84211130,"['4.45', '999']",2,4.45,999.0
우리할매떡볶이 강남세곡점,분식,1277782141,"['4.38', '822']",2,4.38,822.0
바이탈 바이브,"카페,디저트",1243886495,['217'],1,,217.0
밀우 본점,"칼국수,만두",1057090999,"['4.38', '364']",2,4.38,364.0
이태리부대찌개 강남자곡점,"찌개,전골",1612068551,"['4.09', '289']",2,4.09,289.0
군산횟집,한식,1621062345,"['4.06', '194']",2,4.06,194.0
강남햅쌀만꼬마김밥,종합분식,1170046203,"['4.4', '304']",2,4.4,304.0
족발예찬 본점,"족발,보쌈",37895557,"['4.3', '471']",2,4.3,471.0
BHC치킨 세곡점,"치킨,닭강정",37742236,"['4.25', '212']",2,4.25,212.0
오늘와인한잔 강남세곡점,와인,1357520458,['151'],1,,151.0
교촌치킨 세곡점,"치킨,닭강정",1687814255,"['4.24', '255']",2,4.24,255.0
곽만근갈비탕 강남세곡점,갈비탕,35853563,"['4.15', '817']",2,4.15,817.0
돈통마늘보쌈 세곡신도시점,"족발,보쌈",1073905344,"['4.39', '391']",2,4.39,391.0
노가리슈퍼 세곡점,"맥주,호프",1757988866,['139'],1,,139.0
춘천닭갈비,닭갈비,1428039405,"['4.31', '82']",2,4.31,82.0
카페밤고개로,"카페,디저트",1425930402,"['4.66', '636']",2,4.66,636.0
굽다,돼지고기구이,36831388,"['4.69', '246']",2,4.69,246.0
파파존스 세곡점,피자,1362082611,"['4.45', '251']",2,4.45,251.0
소림마라 자곡점,중식당,1787956335,['87'],1,,87.0
투썸플레이스 강남세곡점,카페,1595350973,"['4.27', '684']",2,4.27,684.0
돌리고제주도야지 세곡점,돼지고기구이,1271767280,"['4.2', '321']",2,4.2,321.0
노랑통닭 강남자곡점,"치킨,닭강정",1038593412,"['4.27', '484']",2,4.27,484.0
못골빈대떡,"전,빈대떡",1126345258,"['4.33', '78']",2,4.33,78.0
스타벅스 강남세곡점,카페,1141004997,"['4.49', '999']",2,4.49,999.0
하루엔소쿠 자곡점,돈가스,1433002043,"['4.37', '410']",2,4.37,410.0
대담식당,돼지고기구이,1937845527,"['4.11', '277']",2,4.11,277.0
백채김치찌개 자곡점,"찌개,전골",1636121343,"['4.44', '165']",2,4.44,165.0
스시바라 자곡점,"초밥,롤",1179438470,"['4.52', '154']",2,4.52,154.0
스시와,"초밥,롤",36519681,"['4.37', '106']",2,4.37,106.0
고봉민김밥인 강남세곡점,분식,245736499,['999'],1,,999.0
진향가,중식당,1601814397,"['4.36', '253']",2,4.36,253.0
본죽 자곡점,죽,1952229519,"['4.23', '239']",2,4.23,239.0
블랑제리쉐종,베이커리,1147848702,"['4.49', '836']",2,4.49,836.0
본죽&비빔밥cafe 세곡점,죽,1746123017,"['4.27', '205']",2,4.27,205.0
폴인커피,카페,1075387304,"['4.34', '208']",2,4.34,208.0
반포식스 세곡점,베트남음식,475975957,"['4.3', '484']",2,4.3,484.0
문가네고추장추어탕,추어탕,1154220479,['214'],1,,214.0
나주본곰탕,"곰탕,설렁탕",1014780215,"['4.48', '315']",2,4.48,315.0
아이키친 강남점,카페,1584558764,"['5', '45']",2,5,45.0
세곡동완도전복마을,전복요리,1158651027,"['4.29', '93']",2,4.29,93.0
나와,요리주점,1322771630,"['4.49', '128']",2,4.49,128.0
스시 이루다,일식당,1812173607,"['4.44', '152']",2,4.44,152.0
배스킨라빈스 강남세곡점,아이스크림,1845123847,"['4.38', '999']",2,4.38,999.0
초원식당,"육류,고기요리",12971555,"['4.27', '310']",2,4.27,310.0
포아이니 강남세곡점,베트남음식,1241402755,"['4.35', '490']",2,4.35,490.0
호정순대국,"순대,순댓국",268018759,"['4.13', '260']",2,4.13,260.0
별을품은곱창 세곡점,"곱창,막창,양",695996696,"['4.42', '184']",2,4.42,184.0
푸라닭 세곡점,"치킨,닭강정",1124118743,"['4.47', '129']",2,4.47,129.0
피자헛 강남자곡점,피자,1299571075,"['4.34', '483']",2,4.34,483.0
브라운돈까스 세곡점,돈가스,1737355762,['407'],1,,407.0
닭장수후라이드 세곡점,닭장수후라이드,1275420107,"['4.38', '296']",2,4.38,296.0
뚜레쥬르 카페강남세곡점,베이커리,1593138553,"['4.24', '999']",2,4.24,999.0
돌리고제주도야지 자곡점,돼지고기구이,874117698,"['4.38', '191']",2,4.38,191.0
카페 에이든,"카페,디저트",1602027945,"['4.63', '129']",2,4.63,129.0
바르다김선생 강남자곡점,분식,1237157589,"['4.3', '373']",2,4.3,373.0
은곡초밥,일식당,1617955879,['59'],1,,59.0
오감만족,한식,1937561519,"['4.44', '206']",2,4.44,206.0
두찜 강남세곡점,찜닭,1781822574,"['4.57', '181']",2,4.57,181.0
부어치킨 세곡점,"치킨,닭강정",1803562667,"['4.27', '438']",2,4.27,438.0
선남sea,"초밥,롤",1197058630,"['4.23', '227']",2,4.23,227.0
육수당 강남자곡점,국밥,1327171430,['72'],1,,72.0
굽네치킨 강남세곡점,"치킨,닭강정",1090577347,"['4.14', '377']",2,4.14,377.0
투썸플레이스 강남자곡점,카페,36948787,"['4.39', '430']",2,4.39,430.0
원할머니보쌈족발 자곡점,"족발,보쌈",1971527979,"['4.3', '73']",2,4.3,73.0
파리바게뜨 자곡점,베이커리,36878267,"['4.23', '999']",2,4.23,999.0
이디야 강남세곡점,카페,1623016279,"['4.44', '228']",2,4.44,228.0
함평한우장터,소고기구이,18535416,"['4.18', '344']",2,4.18,344.0
본초맘죽 세곡점,죽,1135646923,"['4.57', '147']",2,4.57,147.0
60계 치킨 서울세곡점,"치킨,닭강정",1546532717,"['4.29', '304']",2,4.29,304.0
카페 이아,"카페,디저트",1578601206,"['4.56', '116']",2,4.56,116.0
파스토보이 수서위례점,이탈리아음식,1087030766,['44'],1,,44.0
깐부치킨 세곡점,"치킨,닭강정",543625403,"['4.3', '131']",2,4.3,131.0
오가다 자곡점,차,1115291982,"['4.7', '133']",2,4.7,133.0
봉림장,중식당,1113270147,"['4.1', '623']",2,4.1,623.0
커피사피엔스 자곡빌리브파비오점,카페,1505358907,['173'],1,,173.0
청년피자 수서세곡점,피자,1803895000,"['4.5', '107']",2,4.5,107.0
다쿠아랑,"카페,디저트",1966112553,['96'],1,,96.0
메가MGC커피 강남세곡점,카페,1087523835,['389'],1,,389.0
맘스터치 강남세곡점,"치킨,닭강정",1118640422,"['4.15', '999']",2,4.15,999.0
해품달,전복요리,1450677973,"['4.75', '22']",2,4.75,22.0
잉카바베큐,"치킨,닭강정",35103455,"['4.33', '100']",2,4.33,100.0
지코바 자곡1호점,"치킨,닭강정",1074591914,"['4.39', '142']",2,4.39,142.0
리얼빈 로스팅하우스,카페,274751873,"['4.62', '101']",2,4.62,101.0
미가 부대찌개,"찌개,전골",1134244869,"['4.32', '299']",2,4.32,299.0
이디야커피 강남율현점,카페,1622573916,"['4.63', '335']",2,4.63,335.0
이디야커피 강남자곡점,카페,1375706328,"['4.37', '291']",2,4.37,291.0
BBQ치킨 세곡점,"치킨,닭강정",35708826,"['4.27', '320']",2,4.27,320.0
신참떡볶이 강남자곡점,분식,1186225317,"['4.24', '341']",2,4.24,341.0
엄마떡볶이,떡볶이,417897031,"['4.15', '194']",2,4.15,194.0
배스킨라빈스 강남은곡마을,아이스크림,1874224336,"['4.49', '779']",2,4.49,779.0
피자마루 썬더치킨 서울세곡점,"치킨,닭강정",1604264711,['131'],1,,131.0
뚜레쥬르 강남자곡점,베이커리,36439707,['818'],1,,818.0
커스텀커피 세곡점,"카페,디저트",1123967017,['172'],1,,172.0
팔공티 강남율현점,차,1213321195,"['4.48', '265']",2,4.48,265.0
스마일명품찹쌀꽈배기,베이커리,1457258809,"['4.36', '264']",2,4.36,264.0
메가후르츠 세곡점,"과일,주스전문점",1025276322,['24'],1,,24.0
컴포즈커피 강남세곡점,카페,1696249044,"['4.26', '661']",2,4.26,661.0
피자탑 수서위례점,피자,1523193869,"['4.77', '138']",2,4.77,138.0
nlbo 커피로스터스,카페,1339196149,"['4.64', '68']",2,4.64,68.0
파리바게뜨 세곡지구점,베이커리,1888262612,"['4.28', '999']",2,4.28,999.0
처갓집양념치킨 세곡점,"치킨,닭강정",1929479704,"['4.22', '297']",2,4.22,297.0
카페드오,"카페,디저트",1569063107,['49'],1,,49.0
대왕참숫갈비,"육류,고기요리",1020503011,"['4.26', '159']",2,4.26,159.0
홍루이젠 강남세곡점,샌드위치,1141176752,"['24', '107']",2,24,107.0
봉구비어 강남자곡동점,"맥주,호프",36123854,"['4.48', '73']",2,4.48,73.0
컴포즈커피 강남자곡점,카페,1484568483,"['4.59', '485']",2,4.59,485.0
피자알볼로 강남자곡점,피자,1744004780,"['4.33', '130']",2,4.33,130.0
BBQ치킨 자곡행운점,"치킨,닭강정",36546795,"['4.4', '114']",2,4.4,114.0
수뜰,"카페,디저트",1922485821,['28'],1,,28.0
스마일찹쌀꽈배기 자곡점,스마일찹쌀꽈배기,1724532138,"['4.49', '186']",2,4.49,186.0
깡미네,"곱창,막창,양",1503403499,"['4.61', '77']",2,4.61,77.0
롯데리아 세곡점,햄버거,1021233184,"['4.18', '689']",2,4.18,689.0
메밀마루와김봉남포차,국수,35664129,"['4.37', '182']",2,4.37,182.0
응급실국물떡볶이 서울세곡점,분식,1106574906,"['4.32', '119']",2,4.32,119.0
그라운드 오리진,"카페,디저트",38328564,"['4.35', '180']",2,4.35,180.0
형제족발,"족발,보쌈",18534430,['93'],1,,93.0
카페바룐,"카페,디저트",1422736229,['38'],1,,38.0
당신은지금치킨이땡긴다 자곡점,"치킨,닭강정",1736581672,['34'],1,,34.0
더잇24 강남자곡점,밀키트,1770736156,"['24', '72']",2,24,72.0
예담추어탕한식,추어탕,115063252,"['4.32', '143']",2,4.32,143.0
아이엠토스트,토스트,1519183066,"['4.28', '130']",2,4.28,130.0
세곡동짜장짬뽕이야기,중식당,1538336170,"['3.91', '134']",2,3.91,134.0
불로만맥켄치킨 세곡점,"치킨,닭강정",18533510,"['4.52', '38']",2,4.52,38.0
쥬청과 강남세곡점,"과일,주스전문점",1064971950,"['4.67', '57']",2,4.67,57.0
신의주순대와쭈꾸미 자곡점,"순대,순댓국",333066493,"['4.23', '240']",2,4.23,240.0
정겨운식당,"백반,가정식",1726564685,"['4.41', '56']",2,4.41,56.0
바른치킨 강남세곡점,"치킨,닭강정",1741056316,"['4.19', '366']",2,4.19,366.0
역전우동0410 세곡점,"우동,소바",1790174750,"['4.31', '446']",2,4.31,446.0
파스타입니다 강남세곡점,양식,1069222122,['49'],1,,49.0
투다리 강남자곡점,"오뎅,꼬치",37274628,"['3.27', '49']",2,3.27,49.0
행자대첩,"백반,가정식",1180674208,"['4.23', '53']",2,4.23,53.0
카페로빈,"카페,디저트",36357865,"['4.62', '103']",2,4.62,103.0
호식이두마리치킨 세곡점,"치킨,닭강정",1814745118,['20'],1,,20.0
커피더캠프,카페,1288659117,"['4.57', '118']",2,4.57,118.0
피자엠소마 자곡점,피자,1417157020,"['4.56', '34']",2,4.56,34.0
포차에꼬치다 자곡점,요리주점,1211031430,"['4.56', '67']",2,4.56,67.0
김봉남포장마차,포장마차,1855486056,['24'],1,,24.0
설빙 강남세곡점,빙수,1198453582,['223'],1,,223.0
문카페,"카페,디저트",1773108313,"['4.57', '28']",2,4.57,28.0
카페자곡,"카페,디저트",1435627160,"['4.22', '158']",2,4.22,158.0
정군비어 자곡점,"맥주,호프",36196346,"['4.41', '87']",2,4.41,87.0
도전최강달인왕만두,"칼국수,만두",1996777737,"['4.3', '430']",2,4.3,430.0
곤지암소머리국밥,국밥,1954776585,"['4.58', '66']",2,4.58,66.0
밀키토랑 자곡점,밀키트,1071928708,"['24', '54']",2,24,54.0
Jins grill,한식,1356943992,['32'],1,,32.0
밥나무,한식,38275472,"['4.24', '100']",2,4.24,100.0
강남호프,"맥주,호프",1919795566,['32'],1,,32.0
페리카나 세곡점,"치킨,닭강정",11800332,"['4.52', '45']",2,4.52,45.0
강남김밥카페,김밥,1487356800,"['4.44', '55']",2,4.44,55.0
오잉 카페,"카페,디저트",1427370525,"['4.49', '39']",2,4.49,39.0
땅스부대찌개 강남세곡점,"찌개,전골",1223038344,"['4.4', '315']",2,4.4,315.0
스윗디셈버,케이크전문,1588196476,['60'],1,,60.0
냇물아흘러흘러,북카페,37653267,['69'],1,,69.0
커피셀러,카페,38500837,"['4.14', '104']",2,4.14,104.0
카페조이,"카페,디저트",1048423607,['47'],1,,47.0
은이네백반집,한식,1899162931,"['4.34', '41']",2,4.34,41.0
세곡포차,한식,1283854583,"['4.06', '30']",2,4.06,30.0
경성술집 세곡점,요리주점,1306885740,['11'],1,,11.0
용궁,중식당,1975391491,"['4.69', '211']",2,4.69,211.0
카페L,카페,1336024455,"['4.63', '23']",2,4.63,23.0
도담한상,뷔페,36237603,"['4.31', '52']",2,4.31,52.0
청해식당,생선구이,1105922753,"['4.53', '64']",2,4.53,64.0
배꼽분식,종합분식,1741082605,"['4.36', '141']",2,4.36,141.0
이랑손만두,"칼국수,만두",1596306028,['66'],1,,66.0
푸드콜,"도시락,컵밥",1041293249,"['5', '23']",2,5,23.0
예슬이네,생선회,1029959963,['12'],1,,12.0
프리미엄 모아쏭,베이커리,1871800733,['55'],1,,55.0
일미식당,한식,18533641,"['4.31', '43']",2,4.31,43.0
반고개숯불생고기,"육류,고기요리",1746425451,"['3.95', '107']",2,3.95,107.0
엔젤리안,"카페,디저트",63455008,"['4.68', '64']",2,4.68,64.0
영동생고기,한식,18848362,"['4.5', '26']",2,4.5,26.0
손왕만두,만두,1420334473,"['3.83', '28']",2,3.83,28.0
화통집 강남자곡점,"육류,고기요리",1456207536,['65'],1,,65.0
명품한우 세곡점,소고기구이,1959566818,"['4.2', '116']",2,4.2,116.0
나주설렁탕,"곰탕,설렁탕",1441224722,"['4.67', '23']",2,4.67,23.0
기쁨이네분식,종합분식,1805074282,"['4.57', '41']",2,4.57,41.0
강남지역자활센터 더마실카페 세곡점,"카페,디저트",1084289574,"['4.47', '127']",2,4.47,127.0
블랑쉬,"카페,디저트",1039733062,['28'],1,,28.0
카페엘,카페,1354108128,"['4', '20']",2,4,20.0
두마리찜닭,한식,1484284272,"['5', '12']",2,5,12.0
경성커피,"카페,디저트",1035517687,"['4.32', '167']",2,4.32,167.0
미라클바이러스,"족발,보쌈",1188955280,"['4.34', '233']",2,4.34,233.0
쎄잠,카페,1155598738,"['4.32', '16']",2,4.32,16.0
전주식당,한식,1021788447,"['4.57', '84']",2,4.57,84.0
미정,한식,1782999699,"['4.4', '36']",2,4.4,36.0
명문추어탕,추어탕,1815571738,"['4.28', '11']",2,4.28,11.0
동원홈푸드 K2코리아점,"카페,디저트",1380798183,"['4.17', '153']",2,4.17,153.0
이색분식 세곡점,종합분식,1357167485,"['4.56', '23']",2,4.56,23.0
만나밥상,한식,1496258599,"['4.86', '15']",2,4.86,15.0
바란초커피,"카페,디저트",1390026253,['111'],1,,111.0
맞찾사,한식,1846404575,"['4.89', '31']",2,4.89,31.0
조광 201,중식당,1132840035,"['4.66', '662']",2,4.66,662.0
새소리물소리,차,11462618,['999'],1,,999.0
라그릴리아 가든파이브점,이탈리아음식,738428644,"['4.53', '999']",2,4.53,999.0
스시엔,일식당,284738763,"['4.51', '237']",2,4.51,237.0
쿠우쿠우 송파하비오점,"일식,초밥뷔페",1693766863,"['4.27', '999']",2,4.27,999.0
봉열소곱창,"곱창,막창,양",1862524823,"['4.53', '999']",2,4.53,999.0
자연별곡 가든파이브점,한식뷔페,36091037,['999'],1,,999.0
나이쏘이 하비오점,태국음식,1702404735,['346'],1,,346.0
버터램,양갈비,1632847717,"['4.72', '582']",2,4.72,582.0
한성양꼬치,양꼬치,1127136793,"['4.77', '913']",2,4.77,913.0
브라운칩,"카페,디저트",20758037,"['4.55', '499']",2,4.55,499.0
스시리,일식당,1055493353,['36'],1,,36.0
카페드로잉,카페,1824352254,"['4.27', '999']",2,4.27,999.0
웍 가든파이브점,중식당,250736733,"['4.35', '860']",2,4.35,860.0
풍천장어마을즉석숯불구이,"장어,먹장어요리",37263839,"['4.28', '668']",2,4.28,668.0
다이닝 이자카야 베코,일식당,1389786097,['49'],1,,49.0
꼬꼬당 삼세판 버터철판,닭요리,1804361157,"['3.98', '313']",2,3.98,313.0
문정동 다섯시,요리주점,1105720032,"['4.5', '139']",2,4.5,139.0
만푸쿠 가천대점,일식당,36199912,"['4.65', '999']",2,4.65,999.0
고래마켓 키친 송파직영점,일식당,1795138422,['213'],1,,213.0
화리화리 가천대점,한식,1118109582,"['4.68', '735']",2,4.68,735.0
섬맛의공방제주이야기 파크하비오점,"육류,고기요리",1719610577,"['4.13', '611']",2,4.13,611.0
수원집,돼지고기구이,20929192,"['4.36', '999']",2,4.36,999.0
섬맛의공방,와인,1294290850,"['4.4', '184']",2,4.4,184.0
로운 NC 송파점,샤브샤브,1114290172,['375'],1,,375.0
애슐리퀸즈 NC 송파점,패밀리레스토랑,21273784,['999'],1,,999.0
목로주가,이자카야,1497540610,['14'],1,,14.0
더플레이스 송파파크하비오점,이탈리아음식,482267736,['999'],1,,999.0
푼주,한식,1243496750,['123'],1,,123.0
리미니 송파NC점,이탈리아음식,30938554,"['4.43', '814']",2,4.43,814.0
부엉이돈가스 가든파이브현대시티몰점,돈가스,1674428123,"['4.37', '992']",2,4.37,992.0
육갑식당 송파문정점,"육류,고기요리",1639490226,['184'],1,,184.0
리오더,양식,1016411578,['155'],1,,155.0
북창동순두부 송파가든파이브점,두부요리,1309766381,"['4.35', '954']",2,4.35,954.0
인생돼지 송파본점,돼지고기구이,272817699,['610'],1,,610.0
두끼 NC가든파이브점,분식,1032010075,"['4.33', '999']",2,4.33,999.0
화로상회 성남복정점,고기뷔페,1375449177,['193'],1,,193.0
항방양꼬치,양꼬치,1672430507,"['4.47', '449']",2,4.47,449.0
델리커리 가든파이브 현대시티몰점,카레,1234661666,"['4.09', '927']",2,4.09,927.0
아티제 송파아이파크점,카페,37748232,"['4.49', '999']",2,4.49,999.0
