restaurant,tag,url,review
센도수산,이자카야,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/421637529?c=14140046.8572123,4509457.2161075,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.66리뷰 874
아웃백스테이크하우스 도곡점,패밀리레스토랑,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11683254?c=14140590.2076468,4508822.2694682,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 999+
파이하우스,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36166424?c=14140590.2076468,4508822.2694682,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.6리뷰 455
알로이타이,태국음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36648833?c=14140590.2076468,4508822.2694682,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.49리뷰 646
나따오비까 대치점,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/237156960?c=14140590.2076468,4508822.2694682,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.52리뷰 872
하이보,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37157332?c=14140590.2076468,4508822.2694682,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.22리뷰 792TV생방송오늘저녁
와려,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1249521238?c=14139504.3194100,4509540.7775071,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.59리뷰 291
용용선생 선릉점,요리주점,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1024266010?c=14139504.3194100,4509540.7775071,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 609서울 강남구 대치동
뚝심한우 선릉역점,소고기구이,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/329109717?c=14140837.8712499,4509950.5958352,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.44리뷰 936
파리크라상 삼성역키친점,베이커리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37435002?c=14137017.8427358,4510182.8964866,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.44리뷰 999+
동보성 강남점,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1536716586?c=14137017.8427358,4510182.8964866,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.55리뷰 630
신도세기 삼성역점,돼지고기구이,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1469678662?c=14137017.8427358,4510182.8964866,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.33리뷰 999+
전라도죽집,죽,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38337748?c=14135661.7486990,4509655.2387630,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.35리뷰 769
명정루 선릉본점,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1542291051?c=14135661.7486990,4509655.2387630,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.75리뷰 521TV맛있는녀석들
옐로트렁크,햄버거,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1194619995?c=14137173.4339881,4508397.9875534,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.71리뷰 344
돈그리아,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20685143?c=14137173.4339881,4508397.9875534,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.56리뷰 770
록스플레이트,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/19536440?c=14136689.9066479,4509976.9914635,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 488
바스버거 선릉점,햄버거,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1797866713?c=14136689.9066479,4509976.9914635,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.48리뷰 999+
창고43 삼성점,소고기구이,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/693876659?c=14136689.9066479,4509976.9914635,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 999+
백소정 선릉점,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1872606478?c=14136689.9066479,4509976.9914635,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 678서울 강남구 대치동
이자카야나무 대치점,이자카야,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/233575261?c=14136689.9066479,4509976.9914635,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.41리뷰 794
마포선장 대치직영점,"해물,생선요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1260741030?c=14136689.9066479,4509976.9914635,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.83리뷰 364
파이어벨 대치본점,햄버거,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/35150126?c=14136689.9066479,4509976.9914635,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 999+TV수요미식회
